Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Wealth Cutoff
2023:Q2,Bottom50,9476261,6575015,4736329,1838686,2901246,752428,32140,29648,29648,0,3525,3340,186,389702,161692,57756,519274,464716,163019,327346,5774880,5771514,2897224,2536017,108902,229371,3366,3701381,66094413,
2023:Q3,TopPt1,19483209,2410248,1816564,593684,17072961,1364579,611818,901676,901676,0,291299,264876,26422,8598627,218578,67967,110619,298593,4569836,39370,223904,221559,102174,51311,9877,58197,2345,19259304,133053,
2023:Q3,RemainingTop1,24500820,4589956,4208528,381429,19910864,1817144,666308,980075,980075,0,276938,269424,7513,9621934,363750,210884,1067353,832746,3989044,84689,822125,815356,438067,108175,90607,178507,6769,23678695,1185099,
2023:Q3,Next9,56091201,15390481,13693409,1697072,40700720,4776919,1498799,2015206,2015206,0,335963,317502,18462,13883552,626510,1319042,4390165,6377484,5130276,346804,3740551,3728150,3090179,506385,33179,98407,12401,52350650,11869149,
2023:Q3,Next40,53045710,24044357,20724349,3320008,29001353,4870973,845896,1012834,1012834,0,145523,125264,20259,4524139,672021,1105413,3738152,8986079,2322175,778148,8365131,8351369,6376761,1732031,75746,166832,13762,44680579,52862756,
2023:Q3,Bottom50,9459921,6596900,4757718,1839183,2863020,742279,34620,29572,29572,0,3228,3041,187,373585,160888,57126,506398,461680,163023,330622,5807400,5803991,2928503,2530043,107989,237457,3409,3652520,66063263,
2023:Q4,TopPt1,20424103,2409670,1804302,605368,18014433,1373378,659730,976066,976066,0,298493,272223,26270,9515019,220670,73583,121864,295639,4439652,40338,227123,224717,104081,52551,9878,58207,2406,20196979,133121,
2023:Q4,RemainingTop1,25527244,4565099,4184502,380597,20962145,1827170,705514,1042252,1042252,0,275778,268319,7459,10530514,367838,207165,1149264,861660,3908594,86398,823041,816012,437180,109536,90832,178464,7029,24704203,1185702,
2023:Q4,Next9,57835989,15316185,13623143,1693042,42519804,4796842,1568075,2150809,2150809,0,350631,332322,18309,15168175,632724,1144999,4722891,6634333,4996100,354224,3783634,3771030,3123119,516897,33262,97752,12603,54052356,11875190,
2023:Q4,Next40,53786810,23801241,20470610,3330631,29985570,4894530,878409,1078596,1078596,0,150180,130053,20128,4887991,677193,1068495,4103806,9169072,2281273,796024,8434103,8420224,6416947,1760826,75965,166485,13879,45352708,52889661,
2023:Q4,Bottom50,9534184,6560925,4713991,1846934,2973259,746190,37016,29142,29142,0,3336,3155,181,414944,162049,57698,552229,469365,162690,338600,5845117,5841663,2948073,2548415,108153,237022,3454,3689067,66096885,
2024:Q1,TopPt1,21370278,2455203,1839735,615468,18915075,1405415,676310,954184,954184,0,297631,271528,26103,10429537,225609,71960,130327,296071,4387102,40928,229020,226474,105635,52131,9873,58835,2545,21141258,133560,
2024:Q1,RemainingTop1,26622648,4665573,4282457,383115,21957076,1864076,719541,1024994,1024994,0,276890,269495,7395,11437391,377352,209126,1211076,869577,3879567,87485,826515,818898,435742,108483,92785,181888,7617,25796133,1189614,
2024:Q1,Next9,59844136,15635096,13929259,1705837,44209040,4871986,1593754,2112614,2112614,0,348291,330168,18124,16450429,647348,1207169,4974012,6701371,4943183,358883,3814405,3801330,3145022,509589,33986,112733,13075,56029731,11914366,
2024:Q1,Next40,55239773,24446865,21082724,3364142,30792907,4982178,890856,1060235,1060235,0,149414,129435,19978,5251256,689697,1084544,4379074,9231194,2267386,807074,8449630,8435463,6439462,1742061,77895,176044,14167,46790143,53064144,
2024:Q1,Bottom50,9679824,6604300,4737303,1866997,3075523,760638,37856,29427,29427,0,3313,3141,172,456217,164879,57706,586756,472247,163003,343481,5851648,5848089,2945066,2544098,109516,249409,3559,3828175,66314939,
2024:Q2,TopPt1,21716367,2513124,1894883,618241,19203243,1362769,696530,992987,992987,0,294234,268355,25879,10636032,227467,71059,132722,296367,4451635,41441,231998,229450,107442,52847,9963,59198,2548,21484369,133840,
2024:Q2,RemainingTop1,27054190,4817249,4432775,384473,22236941,1816796,736283,1057402,1057402,0,278020,270707,7313,11643389,380872,210286,1228812,874438,3922226,88419,826442,818820,435852,109423,89774,183771,7622,26227748,1192106,
2024:Q2,Next9,60838554,16106928,14394461,1712467,44731626,4783838,1623715,2183305,2183305,0,341144,323252,17893,16742008,652827,1242631,5046119,6742441,5010697,362899,3861155,3848061,3179003,515672,32867,120519,13094,56977399,11939329,
2024:Q2,Next40,56452006,25475213,22097273,3377940,30976794,4874080,905085,1094513,1094513,0,147038,127255,19784,5334524,694520,1093881,4457103,9269630,2289776,816644,8513097,8498906,6486042,1756974,74808,181081,14192,47938909,53175322,
2024:Q2,Bottom50,9738689,6653917,4778969,1874948,3084772,742361,38872,29198,29198,0,3252,3089,163,465520,165979,57725,596579,474035,163529,347721,5881425,5877860,2968196,2545937,107776,255951,3565,3857263,66453880,
2024:Q3,TopPt1,22675070,2508896,1886606,622289,20166174,1362909,745769,1051775,1051775,0,313101,287582,25519,11433106,230710,69659,140043,296063,4480940,42100,233758,231354,108786,53198,10027,59343,2404,22441312,134036,
2024:Q3,RemainingTop1,27992685,4794951,4408738,386213,23197734,1817373,776236,1105051,1105051,0,274517,267332,7185,12429872,387164,211625,1281451,882670,3942175,89599,824859,817863,437029,109633,86796,184405,6996,27167827,1193854,
2024:Q3,Next9,62481853,16042885,14321436,1721449,46438968,4786840,1693655,2288025,2288025,0,379916,362378,17538,17853033,662445,1291543,5259804,6814145,5041565,367997,3894046,3881418,3208821,518328,31762,122508,12628,58587807,11956829,
2024:Q3,Next40,57041170,25316440,21919258,3397182,31724730,4876393,937618,1145066,1145066,0,159336,139861,19475,5647158,702634,1105587,4694762,9326933,2300383,828860,8570021,8556082,6532298,1769527,71786,182470,13940,48471149,53253265,
2024:Q3,Bottom50,9828692,6665717,4779469,1886247,3162975,742640,41326,28630,28630,0,3539,3389,150,501544,167808,57663,626269,476560,163843,353155,5942374,5938910,2998110,2577077,105948,257775,3464,3886317,66551287,
2024:Q4,TopPt1,22854767,2503073,1874973,628100,20351694,1389171,821889,1034944,1034944,0,247620,222449,25170,11556136,231944,71299,140011,295735,4520129,42817,234462,232051,111298,52213,8589,59951,2411,22620305,134225,
2024:Q4,RemainingTop1,28205526,4762518,4372141,390378,23443008,1847267,837366,1092018,1092018,0,281742,274679,7062,12552538,389502,210867,1281629,890984,3968214,90882,782506,775483,435554,107991,44090,187848,7023,27423021,1195539,
2024:Q4,Next9,62647582,15951873,14208340,1743533,46695709,4846127,1799419,2259044,2259044,0,249902,232703,17198,18026643,666086,1245106,5260611,6886613,5082612,373548,3923459,3910801,3250348,506223,15999,138231,12658,58724123,11973708,
2024:Q4,Next40,57039269,25124162,21685404,3438758,31915107,4946573,986257,1131173,1131173,0,116961,97783,19178,5696701,705842,1096794,4693955,9384599,2314081,842172,8553457,8539491,6581188,1734214,31686,192403,13966,48485811,53328439,
2024:Q4,Bottom50,9893463,6700549,4790127,1910421,3192914,754298,45104,28886,28886,0,2524,2387,137,507087,168540,57895,626227,479096,164180,359078,5907948,5904476,3017142,2547417,69291,270626,3472,3985515,66645233,
2025:Q1,TopPt1,22711917,2554492,1896194,658298,20157425,1417465,842947,1057115,1057115,0,257678,232894,24785,11305576,229560,72927,136029,298405,4496534,43190,233078,230413,111990,52247,5843,60333,2665,22478838,135173,
2025:Q1,RemainingTop1,28080044,4837654,4445542,392112,23242391,1881062,855413,1111581,1111581,0,283692,276773,6919,12314428,384325,211586,1255246,891767,3961644,91647,765507,757416,437292,108000,23201,188923,8092,27314537,1203983,
2025:Q1,Next9,62569676,16199143,14447429,1751714,46370534,4920214,1832892,2301151,2301151,0,267995,251203,16792,17692611,658816,1218705,5153987,6886259,5061184,376721,3931002,3917478,3265995,505121,8368,137994,13524,58638674,12058279,
2025:Q1,Next40,57302091,25445313,21951561,3493752,31856778,5029554,1002669,1151756,1151756,0,122869,104029,18840,5607657,701017,1096991,4565904,9416187,2312763,849412,8568104,8553603,6611097,1734637,14864,193005,14502,48733987,53705101,
2025:Q1,Bottom50,9883752,6697796,4752549,1945247,3185957,767679,46177,28917,28917,0,2657,2536,120,495643,167538,58413,610555,481027,165160,362191,5902574,5898908,3021726,2563302,42320,271560,3666,3981179,67115951,
2025:Q2,TopPt1,23812693,2612009,1934889,677120,21200684,1413605,855197,1080509,1080509,0,254399,229952,24447,12303048,231573,71403,147599,300342,4499448,43559,233445,230826,113325,52851,3468,61182,2619,23579248,136038,
2025:Q2,RemainingTop1,29316057,4949339,4550986,398353,24366718,1878583,866334,1131856,1131856,0,285309,278515,6795,13302653,387857,214303,1339377,897189,3970861,92397,761534,753660,439784,109090,11911,192875,7873,28554524,1211682,
2025:Q2,Next9,64859012,16562199,14778553,1783647,48296812,4923809,1853926,2344979,2344979,0,260798,244358,16440,19089652,664651,1288784,5495704,6927803,5066863,379843,3978028,3964623,3297588,510804,4278,151953,13405,60880983,12135388,
2025:Q2,Next40,58914271,26159580,22591201,3568379,32754691,5028124,1013311,1173124,1173124,0,120457,101913,18545,6002948,706829,1117367,4942008,9474637,2319321,856564,8640564,8626086,6666359,1750317,6991,202419,14479,50273706,54048527,
2025:Q2,Bottom50,10061058,6774523,4785085,1989438,3286535,766957,46811,28892,28892,0,2592,2486,106,540671,168906,58593,657677,484029,166131,365276,5932230,5928585,3047686,2573234,23801,283863,3644,4128828,67545136,
2025:Q3,TopPt1,25004640,2602236,1924115,678122,22402403,1420564,903046,1102566,1102566,0,253940,230141,23799,13318833,232999,69748,156423,300977,4599469,43838,235422,233058,114836,53221,2827,62174,2364,24769218,136453,
2025:Q3,RemainingTop1,30485496,4912848,4508264,404584,25572648,1887286,904823,1150038,1150038,0,285928,279355,6572,14302969,390459,216242,1402608,902598,4036764,92934,764853,758087,441223,109376,9388,198101,6765,29720643,1215381,
2025:Q3,Next9,66772048,16461128,14645279,1815849,50310919,4944542,1920645,2384770,2384770,0,259962,244130,15831,20502244,668822,1351366,5752337,6972692,5171428,382112,4033841,4021258,3330547,513400,3368,173943,12584,62738206,12172432,
2025:Q3,Next40,59594327,25979713,22361542,3618171,33614615,5050346,1044051,1192381,1192381,0,119902,101903,17999,6399371,710742,1133362,5228376,9520367,2353860,861855,8716439,8702401,6718184,1762250,5383,216584,14038,50877889,54213514,
2025:Q3,Bottom50,10226426,6846346,4829084,2017262,3380080,770450,49187,28725,28725,0,2571,2486,85,586606,169814,58590,693420,486211,166919,367587,6003995,6000528,3077031,2602078,19172,302247,3467,4222431,67751322,
2025:Q4,TopPt1,25453395,2588803,1912108,676695,22864592,1429063,981711,1119191,1119191,0,247282,223976,23306,13684075,232495,70474,159271,299652,4596648,44732,238292,235770,116247,54110,2544,62870,2521,25215104,136325,
2025:Q4,RemainingTop1,30911472,4873139,4462043,411096,26038334,1896552,966604,1162710,1162710,0,285300,278891,6409,14659684,389529,215497,1422361,911695,4033912,94490,769815,762370,441511,110380,8333,202147,7445,30141657,1214246,
2025:Q4,Next9,67436722,16347854,14496941,1850912,51088868,4961109,2024783,2413066,2413066,0,248063,232669,15394,21005218,667344,1325344,5832369,7054555,5168120,388897,4090398,4077303,3359638,521769,2988,192908,13095,63346324,12161061,
2025:Q4,Next40,59825336,25841629,22172445,3669184,33983706,5071167,1090697,1205912,1205912,0,115690,98098,17592,6538911,709378,1126991,5320434,9574108,2352130,878289,8793683,8779364,6759008,1787133,4729,228493,14319,51031653,54162871,
2025:Q4,Bottom50,10339936,6915776,4869885,2045891,3424161,774012,53058,28441,28441,0,2467,2395,72,603162,169499,58612,704815,488381,166768,374947,6071213,6067635,3106805,2626018,17172,317640,3578,4268724,67688033,
2026:Q1,TopPt1,25311992,2649661,1937284,712377,22662331,1473775,1006257,1104402,1104402,0,265014,242336,22679,13331518,232477,71175,154778,298676,4679452,44806,239711,236765,117541,53586,2617,63021,2946,25072282,136095,
2026:Q1,RemainingTop1,30730484,4964095,4546853,417242,25766389,1946235,985517,1150715,1150715,0,284687,278483,6204,14312130,389609,214571,1390229,914663,4083440,94593,769766,760487,439570,109086,8604,203227,9279,29960718,1212197,
2026:Q1,Next9,67334132,16648338,14762255,1886084,50685794,5054244,2055926,2386708,2386708,0,282903,268056,14847,20514327,667332,1297415,5701971,7082711,5252870,389386,4108736,4094259,3377823,514428,3086,198922,14477,63225396,12140540,
2026:Q1,Next40,60280257,26423829,22650205,3773624,33856427,5185020,1104304,1193186,1193186,0,126781,109704,17078,6400950,709094,1119576,5174668,9586380,2376896,879571,8795392,8780309,6773937,1769340,4897,232135,15083,51484864,54071475,
2026:Q1,Bottom50,10348948,6937221,4826745,2110476,3411727,793232,54257,28583,28583,0,2728,2672,56,587223,169417,58593,686631,488748,166766,375549,6082588,6078710,3112114,2626591,17687,322319,3879,4266359,67573814,
