Date,Silent_wealth_share_pct,Silent_household_share_pct,Silent_concentration_ratio,BabyBoom_wealth_share_pct,BabyBoom_household_share_pct,BabyBoom_concentration_ratio,GenX_wealth_share_pct,GenX_household_share_pct,GenX_concentration_ratio,Millennial_wealth_share_pct,Millennial_household_share_pct,Millennial_concentration_ratio
2018-03-31,20.186042370068073,14.380018572493384,1.4037563490133913,55.97375853626576,34.268947236682095,1.633366737229396,20.554791767748178,27.120641280279855,0.7579021290582136,3.285407325917991,24.230392910544662,0.1355903446571119
2018-06-30,19.589403545516785,14.0608785690625,1.3931848887891287,55.82218232844208,34.132078380945394,1.6354756281002045,21.260259168905808,27.07882143815896,0.7851249810653227,3.3281549571353217,24.72822161183314,0.13458933721067542
2018-09-30,19.0250914967926,13.742163923562495,1.3844320008562792,55.6362814808034,33.99533394918717,1.6365858198058285,21.935470185662336,27.04046274315927,0.8112091273738131,3.4031568367416685,25.22203938409106,0.1349279011469718
2018-12-31,18.413746819988102,13.425523839788104,1.3715477354721026,55.96553400849164,33.85895477249235,1.6529019984385072,22.445774937779344,27.005424709463004,0.8311580054474793,3.1749442337409124,25.710096678256537,0.12349017094229818
2019-03-31,17.918850846074708,13.112594383023781,1.366537416064158,55.4678263379191,33.72318197327389,1.6447981208261473,23.178204439425404,26.97357008190694,0.8592931662009637,3.4351183765807902,26.19065356179539,0.13115817703730911
2019-06-30,17.313687938368883,12.80500243965744,1.3521034470675244,55.173726645183095,33.588254299367236,1.6426494259995674,23.834957713184178,26.944760647308165,0.8845859877981636,3.677627703263845,26.661982613667156,0.13793526747627022
2019-09-30,16.732444219491242,12.50436257637419,1.3381285225290582,55.10586142568494,33.454410269419085,1.6471927312990957,24.538316057656523,26.91886061526799,0.9115659242924548,3.62337829716729,27.122366538938735,0.13359373681368544
2019-12-31,16.560607178148032,12.21218147564906,1.356072804123463,54.841375320951144,33.321901394306984,1.6458057021416173,24.614335285606156,26.895757106178976,0.9151754006564593,3.9836822152946634,27.570160023864975,0.1444925314849951
2020-03-31,16.10261710996645,11.929563220170417,1.3498077685476584,55.028326041614015,33.19104434464083,1.657926923607004,24.641087190893863,26.875428684338594,0.9168630379932592,4.227969657525672,28.003963750850165,0.1509775435771058
2020-06-30,15.93992231354559,11.657508926462784,1.3673523575316886,54.35154865194738,33.062171934055364,1.6439194847923195,24.846258211479917,26.85787674689607,0.9251013565080629,4.862270823027108,28.422442392585783,0.1710715341020612
2020-09-30,15.734121915338115,11.397018134143,1.3805472387731041,53.92708994186637,32.93561634670064,1.6373487404697855,24.978193741394843,26.843103658692197,0.930525547976511,5.360594401400674,28.824261860464162,0.18597507985983694
2020-12-31,15.597268973836073,11.149085450372983,1.39897295103378,53.512584737570776,32.8117100661844,1.6308989878805675,25.093298865332486,26.831110861894608,0.9352314555477406,5.796847423260658,29.20809362154801,0.19846716113591495
2021-03-31,15.38534199836995,10.914704262403097,1.409597697609312,53.02845588292669,32.69078375492212,1.6221225003497326,25.241247842867658,26.8219005103098,0.9410685806237119,6.3449542758357,29.572611472364972,0.21455508864223694
2021-06-30,15.207431754894726,10.694862203535994,1.42193807320554,52.67310517448984,32.57316787576395,1.6170703867486356,25.27167968087134,26.815474822661965,0.9424289462707574,6.847783389744093,29.916495098038087,0.22889657920500078
2021-09-30,15.02345762948262,10.490543301877988,1.4320952878382536,52.38755001918493,32.4591923361504,1.6139511259754897,25.273142181795926,26.811834842227405,0.9426114374683485,7.315850169536526,30.23842951974421,0.2419388270399306
2021-12-31,14.865490877908357,10.30272477340323,1.442869843158776,52.12785411132391,32.349186293915686,1.6114116020633338,25.35190762062434,26.81098234682849,0.9455792142440187,7.6547473901433944,30.53710658585259,0.25067035636210966
